age,salary,experience,education_level,city_tier,purchased
46,71921,16,1,1,1
58,65499,15,1,2,1
46,137734,4,0,2,1
51,142282,19,0,2,1
51,26840,9,2,1,0
45,123370,5,0,2,1
30,85077,11,0,3,1
32,51440,9,0,2,0
40,55183,16,2,3,0
43,116172,1,2,2,0
21,22389,18,1,1,0
43,75076,19,2,2,1
57,134515,5,0,3,1
26,143183,12,1,3,1
22,86299,8,2,2,1
49,109461,11,2,3,1
37,112085,17,0,1,1
28,135503,7,0,2,1
32,59023,17,2,3,0
49,70029,1,1,2,0
45,59941,7,0,2,0
39,108993,9,2,2,1
58,73950,8,2,2,1
34,141677,17,0,2,1
43,106959,7,1,1,1
24,96054,18,1,2,1
59,145309,2,1,1,0
43,85363,8,0,2,1
42,128556,12,0,3,1
27,81742,8,0,2,1
36,144459,19,1,2,1
28,117896,11,1,3,1
30,65215,12,0,1,1
25,145081,7,0,1,1
57,67857,14,0,1,1
21,75476,12,1,1,1
48,48173,12,2,3,0
45,29395,16,2,1,0
28,79768,14,1,1,1
18,130371,18,0,1,1
55,104743,2,0,1,0
41,123591,13,0,1,1
48,137973,9,0,2,1
58,66229,16,1,2,1
43,46639,7,2,1,0
22,131706,17,2,3,1
37,82583,11,1,3,1
58,144859,16,0,2,1
28,48924,10,2,3,0
50,146011,8,1,2,1
55,92969,14,0,1,1
44,50104,8,2,1,0
51,140862,11,1,3,1
32,129588,10,2,3,1
49,57594,16,2,3,0
38,23664,5,1,1,0
22,30528,7,1,1,0
23,48190,9,2,3,0
55,86033,14,2,3,1
39,81161,3,1,3,1
35,93177,17,0,3,1
31,148404,10,0,2,1
27,90179,8,0,3,1
30,90592,8,0,3,1
48,52899,7,1,2,0
47,90979,2,0,2,0
20,37241,17,2,2,0
47,66211,13,0,2,1
23,83472,2,1,3,0
46,94248,16,0,1,1
25,93757,3,0,1,1
50,51346,17,1,1,0
34,101196,14,0,1,1
28,124451,18,1,1,1
30,97124,5,0,1,1
28,122908,14,1,2,1
48,62220,6,0,2,1
45,37942,11,2,1,0
23,69167,15,2,3,1
58,56373,8,1,3,0
33,131588,19,1,1,1
21,87143,4,1,3,1
52,140623,10,2,2,1
43,130013,1,1,2,0
29,22016,15,0,3,0
28,89110,3,1,1,1
54,149979,4,1,2,1
42,66309,6,0,3,1
35,27274,5,0,3,0
36,128239,9,2,2,1
40,35748,13,0,2,0
55,40175,7,0,1,0
35,124710,13,1,3,1
43,31826,13,2,1,0
23,103008,19,0,2,1
21,149288,2,2,3,0
46,54129,0,0,2,0
51,146252,8,2,2,1
34,90009,8,0,2,1
33,139982,1,1,1,0
19,43490,15,2,2,0
51,125623,7,2,1,1
25,61435,5,0,2,1
30,95017,12,2,2,1
59,28520,0,0,3,0
25,146924,18,2,2,1
47,111951,14,2,3,1
49,103106,0,1,3,0
53,81877,9,1,1,1
47,39798,0,2,3,0
18,74638,11,1,3,1
56,89072,10,2,2,1
34,87309,16,0,2,1
37,49894,3,2,1,0
41,82963,6,2,3,1
39,128559,11,1,3,1
46,144724,12,1,1,1
39,74567,4,0,2,1
26,147843,5,0,3,1
54,55326,1,0,1,0
27,75059,6,2,2,1
53,25079,13,0,1,0
54,45838,13,0,1,0
45,141412,9,1,3,1
45,107340,3,1,2,1
59,67109,2,0,3,0
38,105211,13,0,3,1
41,45594,5,2,2,0
59,62749,14,2,2,1
57,56292,7,1,2,0
19,138192,4,0,3,1
25,94534,2,0,2,0
44,140677,2,0,2,0
39,99233,12,0,2,1
54,71818,1,0,1,0
44,131910,0,2,2,0
46,33429,11,2,3,0
20,77748,7,0,1,1
30,68807,18,2,3,1
27,27140,8,2,1,0
53,83226,13,0,2,1
26,127089,17,2,1,1
44,34901,9,0,3,0
51,108815,8,2,1,1
18,48525,5,0,2,0
49,40491,0,0,2,0
42,88816,4,2,3,1
46,54980,9,2,1,0
24,133517,12,1,3,1
20,115525,3,0,3,1
37,28078,0,0,3,0
37,111654,1,0,2,0
47,149101,3,0,1,1
52,109521,16,2,2,1
52,68704,9,2,2,1
56,36997,11,1,2,0
44,99810,1,0,1,0
43,20868,2,1,2,0
31,135499,13,1,2,1
34,46398,14,1,2,0
35,101578,12,1,1,1
46,117356,8,1,1,1
37,133711,1,2,3,0
44,41246,18,2,2,0
35,40561,15,1,2,0
21,36254,10,2,1,0
18,54512,11,2,1,0
18,120560,0,1,2,0
43,109532,1,2,3,0
37,114154,15,2,3,1
40,97395,1,0,2,0
27,77865,18,1,3,1
28,43580,9,0,3,0
58,90959,18,0,2,1
58,123393,9,1,3,1
22,92144,15,0,1,1
18,62485,12,0,2,1
34,70621,15,2,1,1
39,137363,17,0,2,1
51,70665,7,1,1,1
58,90412,17,2,3,1
46,70603,12,2,1,1
21,41038,6,2,1,0
22,113542,17,1,1,1
28,121311,5,1,1,1
38,116346,8,1,1,1
52,34325,5,0,2,0
29,55892,17,0,1,0
43,21753,16,2,1,0
36,115067,11,2,2,1
24,37996,2,1,2,0
24,88811,4,1,3,1
43,94283,6,0,1,1
57,65211,9,0,1,1
22,136737,9,1,3,1
38,82820,18,1,1,1
31,20824,3,0,3,0
21,33880,9,2,2,0
40,129345,17,2,1,1
59,137718,2,0,1,0
37,86617,2,0,2,0
32,31517,4,2,1,0
46,41683,15,0,2,0
25,36876,19,2,2,0
58,123068,12,2,3,1
36,76354,10,0,2,1
56,93802,12,1,3,1
45,96719,18,1,2,1
44,138048,5,1,3,1
21,143250,12,1,3,1
32,106602,3,1,3,1
52,135016,4,1,3,1
54,98413,18,1,1,1
18,29982,4,0,2,0
20,94504,13,0,2,1
41,46598,3,1,2,0
44,34639,11,0,2,0
57,90210,5,2,3,1
53,89852,18,1,1,1
51,133618,9,2,2,1
46,144067,0,0,2,0
41,29695,15,1,2,0
41,68582,3,2,3,1
59,51094,8,0,2,0
21,80635,17,1,2,1
20,42187,16,1,1,0
51,138013,14,2,3,1
40,148721,18,2,1,1
40,126683,6,2,2,1
22,21214,17,0,3,0
48,43940,5,2,2,0
58,146166,18,2,2,1
23,64406,11,2,3,1
54,111221,2,1,1,0
27,63481,0,2,3,0
57,35977,4,2,3,0
24,147819,0,0,1,0
56,64839,7,0,3,1
55,77874,6,2,1,1
38,78414,14,0,1,1
37,121440,10,0,3,1
20,45538,17,0,3,0
39,124922,13,1,1,1
21,123569,8,2,1,1
45,76241,4,2,1,1
29,93501,3,2,1,1
55,95133,11,0,1,1
53,80481,0,0,3,0
58,127012,12,0,2,1
22,47740,0,1,3,0
30,83328,2,0,2,0
40,92105,7,1,1,1
47,70643,17,2,3,1
54,123517,15,0,2,1
42,31881,19,1,1,0
44,56996,19,1,3,0
31,52177,15,0,2,0
53,142196,1,1,3,0
56,57177,16,0,2,0
33,86126,9,1,3,1
39,76531,6,2,3,1
38,46119,9,2,2,0
38,137744,18,2,3,1
25,136894,19,0,3,1
33,47915,8,2,1,0
48,22708,16,2,2,0
59,58749,8,2,3,0
27,64989,8,0,2,1
49,42106,4,1,3,0
51,37131,6,0,2,0
26,66553,10,0,2,1
34,78144,7,2,1,1
28,26553,13,1,1,0
49,37881,1,2,2,0
27,21379,9,2,3,0
39,110791,15,0,2,1
34,125664,15,0,3,1
21,89306,18,0,2,1
42,39726,10,2,1,0
38,132753,5,1,1,1
54,29088,5,1,3,0
55,54314,6,2,2,0
18,137814,15,1,3,1
42,75041,12,2,1,1
53,124512,2,1,2,0
34,36350,8,2,1,0
58,127179,2,1,1,0
41,119599,5,0,2,1
19,101397,16,0,3,1
57,99509,2,0,2,0
32,37769,1,0,1,0
49,67249,11,2,1,1
56,102862,5,1,1,1
23,121584,9,2,1,1
18,66365,10,0,3,1
40,70185,15,1,2,1
56,22786,15,2,2,0
34,120537,17,0,3,1
51,146525,8,1,3,1
58,21620,18,1,1,0
46,56303,1,0,2,0
26,39589,0,0,2,0
30,22882,15,1,2,0
23,82248,17,0,3,1
23,69322,2,2,1,0
37,149236,0,0,1,0
20,44524,5,0,2,0
34,29745,18,0,1,0
29,122201,18,1,3,1
18,35861,10,1,3,0
34,111707,7,0,2,1
20,111735,4,1,1,1
43,138810,19,0,3,1
32,74261,8,2,3,1
53,143971,14,1,3,1
49,22837,13,0,3,0
49,94135,3,1,1,1
21,101447,7,2,3,1
35,74380,19,2,3,1
36,106089,16,0,1,1
52,125025,1,1,2,0
57,69831,19,2,2,1
31,109349,15,1,3,1
50,58255,9,0,2,0
31,133425,1,2,1,0
51,49520,10,2,3,0
21,49541,9,1,1,0
41,85772,18,2,2,1
46,47350,13,0,2,0
36,64397,10,0,3,1
23,97085,8,2,2,1
50,83865,6,0,3,1
57,75956,14,2,3,1
36,47453,19,2,1,0
18,82345,16,2,2,1
22,120727,2,2,2,0
44,32906,14,1,3,0
33,34988,13,2,3,0
23,47723,7,0,3,0
57,53800,3,1,3,0
30,59107,9,0,1,0
52,47430,1,2,2,0
36,52535,13,0,1,0
29,88476,7,1,2,1
33,146581,9,0,1,1
27,107329,17,1,3,1
42,97798,14,2,1,1
37,72284,4,2,1,1
48,76232,12,0,3,1
21,64420,17,0,3,1
40,57710,1,2,2,0
19,92497,12,2,2,1
39,112035,13,0,1,1
54,60498,9,2,1,1
25,51283,3,1,1,0
24,86169,14,1,3,1
31,92358,7,0,2,1
20,82457,14,0,1,1
33,138791,13,2,2,1
36,45968,8,2,2,0
35,82508,19,1,3,1
33,124791,2,0,3,0
25,83220,14,0,1,1
50,133435,16,0,1,1
29,105366,15,0,1,1
28,25738,3,1,1,0
22,23098,10,1,1,0
44,115424,7,0,2,1
29,93633,2,1,2,0
34,98672,18,0,3,1
23,58244,13,1,3,0
50,28253,8,2,2,0
22,74333,2,1,3,0
45,145349,3,0,3,1
31,70969,3,2,1,1
22,110744,10,0,3,1
50,90423,18,2,3,1
58,137286,15,2,3,1
36,64411,16,1,2,1
39,95028,9,1,2,1
22,55421,16,2,1,0
19,21454,15,2,3,0
47,37522,19,2,2,0
56,58575,5,0,1,0
21,23192,6,1,3,0
50,131116,13,0,1,1
30,75268,10,1,1,1
37,147874,11,0,3,1
24,101311,13,1,2,1
32,30402,4,2,3,0
40,98610,4,2,3,1
31,100781,19,1,3,1
40,56527,14,2,2,0
36,72181,0,2,3,0
46,111472,8,0,2,1
37,47002,2,1,1,0
46,101219,3,2,2,1
41,32460,15,1,1,0
35,139783,6,0,1,1
27,50482,13,1,3,0
58,36447,15,0,2,0
25,68228,17,0,1,1
43,103265,15,0,1,1
46,70126,15,2,2,1
27,40545,1,0,2,0
34,75114,9,1,1,1
19,113740,6,1,1,1
23,95350,14,2,2,1
22,77801,8,2,2,1
45,33890,6,0,1,0
58,141284,15,0,3,1
22,72482,2,0,2,0
35,83397,16,2,1,1
43,21740,7,2,1,0
37,50121,1,1,3,0
58,31218,19,0,2,0
44,91591,2,0,1,0
29,108241,7,1,3,1
24,54722,1,1,2,0
20,69431,18,1,3,1
27,71543,16,1,1,1
51,62000,4,0,3,1
42,91975,19,2,1,1
52,50921,16,0,1,0
33,119265,9,1,3,1
19,108747,8,2,3,1
41,50614,5,0,1,0
27,81189,10,1,3,1
55,37601,1,2,2,0
39,113332,11,2,2,1
43,143254,11,2,3,1
56,91543,15,0,3,1
44,40514,11,1,2,0
46,103312,17,0,1,1
55,87612,12,0,1,1
37,110886,14,0,2,1
44,139004,15,2,1,1
58,124500,3,1,3,1
37,36292,11,0,3,0
36,51510,16,1,2,0
37,48000,0,2,2,0
52,128619,17,0,2,1
19,139277,15,1,2,1
47,50383,0,2,1,0
51,31785,9,0,1,0
39,60910,18,0,1,1
20,59028,15,1,3,0
23,44855,13,1,3,0
32,44281,1,0,2,0
44,133838,5,0,2,1
27,24841,4,2,1,0
26,117204,11,2,1,1
50,80155,3,0,1,1
49,46918,3,1,2,0
23,76313,4,1,1,1
58,144354,6,0,2,1
53,144737,5,2,2,1
19,148517,12,0,3,1
46,131688,3,1,3,1
21,145769,12,0,2,1
18,37443,3,0,1,0
36,52250,9,2,2,0
43,21922,19,1,2,0
42,51976,0,1,2,0
27,31991,7,0,2,0
32,124405,6,1,3,1
39,73744,4,1,3,1
38,42733,2,1,2,0
39,22473,14,1,3,0
53,28108,16,2,3,0
51,48715,12,2,1,0
47,133754,14,2,3,1
42,142784,18,2,3,1
45,128347,19,2,2,1
18,146421,13,1,3,1
21,141436,12,0,3,1
24,52210,11,0,3,0
26,134514,8,2,2,1
53,57317,2,1,2,0
36,85516,10,2,3,1
18,53362,9,0,2,0
27,74604,0,1,2,0
53,135194,16,1,1,1
26,24889,12,1,3,0
59,109557,13,0,1,1
49,93748,0,0,3,0
49,51971,1,2,3,0
23,70551,1,2,1,0
55,23201,6,0,1,0
34,126158,8,2,3,1
27,125067,3,0,1,1
44,128957,1,1,1,0
52,109882,18,2,2,1
38,57958,4,0,3,0
42,99251,8,0,2,1
45,25681,12,0,3,0
32,121982,11,2,2,1
21,66870,18,2,3,1
46,148396,8,1,2,1
26,102256,9,2,3,1
44,87203,18,2,2,1
43,48152,9,2,1,0
36,70061,11,1,3,1
45,77619,13,1,1,1
34,78235,7,1,2,1
58,93740,15,2,3,1
59,57890,16,0,2,0
37,110073,19,2,2,1
57,81401,3,1,1,1
56,31217,5,2,3,0
40,68351,11,2,2,1
49,53741,17,0,1,0
50,40654,6,0,1,0
22,81314,4,2,1,1
51,21408,9,1,1,0
57,148601,5,2,2,1
28,62903,13,2,2,1
20,104208,5,2,2,1
50,127042,13,1,3,1
28,132653,11,1,3,1
33,21218,11,1,1,0
35,70572,7,1,2,1
47,78798,9,1,1,1
27,121681,15,2,2,1
35,142189,19,1,3,1
55,129268,7,2,1,1
36,50105,8,2,2,0
53,89634,12,2,2,1
30,137426,19,0,2,1
20,85063,16,1,1,1
27,27619,18,1,3,0
55,31939,16,2,2,0
18,38226,6,0,1,0
44,45322,0,1,2,0
25,137504,19,2,1,1
59,78215,13,0,3,1
34,36878,16,2,2,0
26,26560,12,0,1,0
23,58278,1,2,2,0
42,56212,13,1,1,0
56,114835,0,2,3,0
45,143955,4,2,3,1
50,93079,6,0,1,1
54,43946,18,0,3,0
26,138682,13,1,2,1
35,51740,13,2,3,0
38,130733,14,0,2,1
19,27253,4,1,3,0
55,99311,4,1,3,1
57,52813,1,0,2,0
53,84331,17,0,3,1
54,47632,8,2,2,0
32,68365,9,1,2,1
45,87593,17,0,3,1
35,53431,3,1,3,0
51,57436,7,2,2,0
39,38413,17,0,1,0
28,115761,19,1,3,1
30,58485,16,0,3,0
21,88232,15,2,1,1
39,131504,17,2,1,1
24,36101,6,2,3,0
41,28831,0,2,3,0
21,104583,0,0,3,0
45,71897,17,0,1,1
32,25004,3,1,3,0
18,108241,19,1,1,1
20,65924,19,0,1,1
31,41509,3,0,2,0
55,139636,5,1,1,1
18,57170,2,0,2,0
55,63555,5,2,1,1
55,34662,12,2,1,0
38,138115,6,2,2,1
46,124216,3,1,2,1
22,85930,0,0,2,0
27,67403,5,1,2,1
45,56365,4,1,2,0
38,82188,12,0,2,1
24,96060,18,1,2,1
20,118633,3,2,1,1
37,46673,5,0,1,0
36,83471,12,2,2,1
52,37156,4,2,3,0
21,77287,12,0,2,1
22,21645,9,2,3,0
18,79076,2,2,1,0
21,114585,12,2,1,1
29,136475,11,0,3,1
44,95351,3,0,1,1
59,70151,9,0,2,1
40,87384,2,1,3,0
42,119865,16,2,3,1
38,53541,8,1,1,0
41,92847,0,1,3,0
42,107099,17,2,3,1
49,100739,8,0,3,1
49,70955,19,1,1,1
22,29290,8,0,3,0
53,120354,1,0,3,0
59,78942,18,2,2,1
59,102667,15,1,2,1
56,50143,2,1,3,0
33,44509,15,0,1,0
50,107780,12,2,3,1
38,56741,2,1,1,0
26,46898,9,0,2,0
23,144433,17,0,2,1
52,119919,5,0,3,1
56,132854,5,2,1,1
39,105674,17,2,1,1
58,82948,5,0,1,1
22,81768,5,0,3,1
59,63262,12,2,1,1
40,25506,13,0,2,0
34,40605,6,0,1,0
29,98590,12,2,1,1
40,48231,14,0,3,0
33,99397,11,0,3,1
20,97123,0,0,3,0
47,33515,2,2,3,0
39,107211,17,2,3,1
26,58622,7,2,1,0
46,36600,1,1,1,0
54,47892,3,1,3,0
40,103279,17,1,3,1
30,89310,12,1,1,1
49,41801,14,2,3,0
40,57695,1,0,2,0
34,48853,9,2,1,0
57,24429,1,1,2,0
38,24606,11,2,1,0
19,24478,4,0,1,0
54,134380,11,1,1,1
23,103816,0,0,1,0
35,60134,1,0,1,0
47,89963,15,0,1,1
39,131780,1,1,1,0
50,90897,15,2,3,1
47,45475,19,1,3,0
34,86177,15,1,3,1
49,41730,5,2,2,0
59,41113,12,2,1,0
31,40011,11,2,3,0
27,75746,9,2,3,1
53,143075,4,0,3,1
51,62853,7,1,1,1
26,105195,5,1,1,1
59,56818,4,1,2,0
45,57321,19,2,2,0
28,41309,5,1,1,0
31,38688,16,0,2,0
56,48176,5,1,3,0
36,88879,16,1,2,1
32,87592,4,0,3,1
45,104728,16,0,2,1
41,109012,16,1,3,1
25,29416,12,2,2,0
26,59994,6,2,2,0
50,86422,5,1,1,1
50,28584,13,1,1,0
36,144555,15,1,3,1
20,113302,2,1,1,0
27,142408,8,2,3,1
57,38830,14,1,1,0
59,105825,17,0,1,1
18,141162,9,2,3,1
46,97066,9,2,2,1
51,23591,2,0,3,0
30,113878,0,1,3,0
18,145407,2,1,3,0
51,136869,4,1,1,1
46,146644,6,1,1,1
30,41395,2,1,1,0
46,74182,3,0,3,1
56,36738,16,1,2,0
41,22631,2,0,2,0
43,37905,3,0,3,0
34,39056,1,0,3,0
24,129674,13,1,2,1
30,137025,4,1,1,1
22,141656,1,2,3,0
43,135316,14,2,2,1
20,109082,10,0,2,1
24,55447,9,2,2,0
56,74418,19,0,1,1
18,57190,0,2,2,0
34,46014,18,1,2,0
42,149233,13,1,2,1
20,92999,13,0,3,1
32,127917,0,0,3,0
46,70278,8,1,3,1
49,145563,16,1,2,1
43,21780,13,1,2,0
33,111643,12,2,1,1
42,79258,12,2,2,1
45,117123,5,2,1,1
26,62192,6,2,2,1
18,79300,1,0,1,0
46,124875,7,0,3,1
39,110504,5,2,2,1
33,119129,2,0,1,0
58,63923,17,2,3,1
58,109196,17,2,3,1
24,148888,5,1,2,1
31,22395,10,2,1,0
46,122449,2,0,1,0
36,141747,15,2,1,1
36,117384,4,1,3,1
19,35779,1,0,1,0
58,91028,14,1,3,1
32,49722,15,2,1,0
20,27111,6,2,3,0
28,131391,15,2,2,1
47,29984,3,2,3,0
57,117552,15,0,1,1
35,113176,16,2,3,1
19,92328,1,1,1,0
49,144243,15,0,2,1
25,46924,3,0,3,0
39,72703,6,0,2,1
23,52577,17,1,3,0
29,27711,5,1,3,0
57,105548,17,1,2,1
53,146216,6,1,2,1
32,119869,1,2,3,0
45,121971,18,2,3,1
35,145093,8,1,3,1
19,124763,3,1,2,1
30,24096,13,2,1,0
32,86555,4,2,2,1
37,109848,6,1,3,1
46,95012,7,0,3,1
59,28254,14,0,2,0
46,145410,18,1,3,1
20,117955,10,0,3,1
36,97120,19,2,3,1
20,25965,3,0,3,0
31,97000,17,1,3,1
57,136957,13,0,1,1
21,97975,5,0,2,1
28,77987,15,0,2,1
48,123025,17,2,2,1
49,126712,0,2,1,0
44,52963,7,2,1,0
47,113976,0,1,2,0
19,23273,0,0,2,0
26,35330,18,2,2,0
45,41494,9,2,3,0
48,96422,17,0,1,1
51,142089,11,1,1,1
32,23212,16,0,3,0
42,121059,0,1,1,0
53,103441,7,0,2,1
25,107594,9,2,1,1
26,21080,9,2,3,0
54,52675,17,2,2,0
56,42007,8,1,1,0
49,133805,1,0,2,0
34,102641,2,1,1,0
52,115815,1,2,2,0
54,66815,5,1,3,1
36,103482,11,1,3,1
46,20639,18,1,1,0
24,83593,14,0,1,1
45,138948,18,1,2,1
26,98038,11,1,3,1
45,123494,17,1,2,1
23,113899,15,2,3,1
46,23736,1,2,2,0
34,142434,10,0,2,1
33,36473,11,2,2,0
40,148771,4,0,1,1
48,145801,5,2,3,1
20,54019,10,0,1,0
38,127598,9,0,1,1
43,106623,3,0,2,1
53,135036,8,2,3,1
59,114025,11,1,1,1
54,56820,9,2,2,0
39,104861,13,1,3,1
59,77589,4,2,3,1
29,85807,0,1,1,0
59,38414,4,2,2,0
30,147378,15,0,1,1
28,44220,4,0,3,0
33,80531,4,0,1,1
25,130002,17,1,2,1
57,134193,5,1,3,1
57,62425,17,0,2,1
19,29387,9,1,2,0
47,134680,14,0,3,1
47,96815,10,2,2,1
29,47584,18,1,2,0
27,64783,12,1,2,1
28,59809,19,2,3,0
32,74327,2,1,2,0
33,144494,15,1,1,1
34,135814,6,1,1,1
43,139067,11,2,2,1
19,127012,14,0,1,1
29,30857,7,0,1,0
43,62261,16,2,3,1
40,93588,0,2,2,0
35,36995,7,2,3,0
49,135437,13,0,2,1
55,33580,9,2,1,0
20,38240,18,0,3,0
55,143279,7,2,3,1
20,103446,18,1,1,1
47,95752,3,0,1,1
18,124533,9,0,2,1
47,143199,2,2,2,0
49,66111,3,1,1,1
45,110447,15,0,1,1
38,54866,3,2,3,0
30,100974,19,1,3,1
44,93401,19,0,2,1
53,102093,12,2,3,1
24,32211,16,1,1,0
39,78985,15,0,1,1
27,53268,16,0,1,0
56,23646,5,1,1,0
32,75371,2,2,2,0
32,137051,19,2,1,1
21,62816,3,1,1,1
49,109460,7,0,1,1
40,64112,19,1,1,1
23,71048,8,1,2,1
41,74911,0,1,2,0
37,95446,12,0,3,1
54,21778,1,1,2,0
37,65752,9,1,2,1
29,104977,18,0,2,1
50,147707,16,0,3,1
45,90726,12,1,1,1
25,100840,13,2,3,1
18,125301,10,1,1,1
54,47289,9,0,2,0
39,64788,6,0,1,1
23,24747,9,0,3,0
38,94822,0,2,1,0
49,20045,13,0,1,0
52,115278,2,2,2,0
32,27758,12,0,1,0
22,144325,1,0,1,0
23,145076,16,1,2,1
42,43437,2,2,3,0
57,39585,14,1,2,0
46,118759,7,2,1,1
24,29854,5,0,2,0
57,72076,8,0,2,1
30,76950,10,2,1,1
55,37349,1,1,3,0
35,116228,8,2,2,1
19,41348,17,2,3,0
25,54296,18,2,2,0
28,121280,17,0,1,1
50,39455,4,2,1,0
55,98824,17,0,2,1
44,74021,11,1,2,1
37,91923,3,0,2,1
29,120825,14,1,1,1
48,59293,10,1,2,0
44,119430,18,1,1,1
49,108552,4,0,2,1
27,66116,5,2,1,1
20,140461,12,0,2,1
44,60484,9,1,3,1
52,50215,13,2,3,0
48,101638,3,0,1,1
32,23404,19,1,2,0
33,57260,11,1,3,0
30,120647,14,2,2,1
52,85642,9,0,2,1
28,100731,10,2,2,1
38,66009,8,2,3,1
28,112689,10,2,1,1
47,148824,1,2,3,0
52,137842,12,0,1,1
39,49605,7,2,3,0
55,130879,7,1,2,1
48,73205,0,1,2,0
31,57569,5,1,2,0
41,140827,12,2,3,1
49,25580,8,1,3,0
53,134902,5,0,1,1
49,25400,14,2,3,0
32,59643,15,2,1,0
52,116185,3,2,3,1
20,148458,16,0,2,1
33,116032,8,2,3,1
22,147319,11,2,2,1
38,138977,18,1,3,1
27,106173,19,1,1,1
36,126960,11,2,3,1
42,59015,5,0,2,0
21,91713,11,1,3,1
46,92805,8,2,1,1
36,34974,19,1,1,0
19,34037,4,1,1,0
27,104292,2,0,1,0
42,36167,1,2,3,0
37,108754,7,1,1,1
36,110703,9,2,3,1
40,63148,14,0,3,1
41,92153,8,0,3,1
28,41534,9,1,1,0
51,110995,10,0,1,1
45,142790,8,1,3,1
22,106078,13,2,3,1
22,76879,4,1,3,1
38,139894,8,1,2,1
29,85839,3,0,2,1
21,49756,1,2,1,0
59,32683,18,2,2,0
37,69485,0,1,3,0
55,118231,0,2,3,0
42,31025,11,2,1,0
31,106426,10,1,1,1
28,38715,0,1,2,0
49,90097,13,2,3,1
28,118383,10,1,1,1
35,122067,6,0,1,1
44,112943,1,2,2,0
35,107116,14,1,1,1
40,95705,7,2,2,1
28,37116,19,2,3,0
38,56744,14,0,2,0
22,144697,7,0,1,1
40,107579,9,2,2,1
58,136072,18,0,2,1
42,22124,2,1,3,0
58,124956,19,2,2,1
27,58051,13,0,1,0
39,27176,8,2,1,0
36,111310,8,2,3,1
18,141293,5,1,3,1
24,84818,7,1,3,1
21,140395,10,1,1,1
18,38676,7,0,2,0
32,65177,11,0,1,1
57,110296,9,0,1,1
29,130623,3,1,3,1
39,20997,15,2,3,0
39,79330,19,1,2,1
34,63769,5,0,2,1
46,122968,8,0,2,1
31,137045,4,0,2,1
37,140179,5,1,1,1
50,136367,16,0,2,1
32,98653,16,1,1,1
29,140403,12,2,1,1
57,31231,16,1,2,0
37,115287,13,0,2,1
47,139574,1,2,1,0
55,92976,18,0,3,1
20,145391,2,2,2,0
45,141509,1,0,3,0
43,105447,1,1,1,0
47,129522,6,0,3,1
30,75965,3,1,1,1
30,101144,16,1,3,1
19,137433,5,2,3,1
54,115201,6,1,3,1
55,81517,19,1,1,1
19,112693,5,1,1,1
53,114315,8,2,1,1
43,115504,19,0,2,1
28,47387,3,0,1,0
25,24090,4,1,2,0
57,140846,18,1,1,1
39,44945,9,0,2,0
37,60239,17,1,3,1
25,23743,14,0,3,0
46,50924,0,2,1,0
57,30196,4,1,2,0
43,111815,4,1,3,1
47,125312,7,0,3,1
34,88860,19,0,2,1
37,61400,14,2,1,1
33,105177,16,1,3,1
24,113018,18,0,1,1
33,118530,12,2,1,1
44,100399,9,0,2,1
40,68795,16,0,2,1
41,71553,4,2,3,1
26,123022,17,2,2,1
52,135712,16,2,3,1
37,123976,3,2,3,1
54,44111,6,2,3,0
59,133566,4,2,1,1
34,146371,7,1,1,1
48,83083,7,2,2,1
25,139968,10,1,2,1
32,81600,8,0,3,1
48,70022,18,0,3,1
47,23199,18,2,1,0
37,70897,8,0,1,1
56,58038,19,2,3,0
29,143323,16,2,3,1
34,75038,15,1,2,1
59,140278,6,0,3,1
47,131054,2,2,3,0
46,27897,18,0,3,0
36,84541,7,1,1,1
28,126968,4,0,1,1
51,34892,5,1,2,0
24,28271,1,1,2,0
51,123462,18,1,2,1
37,44815,12,2,3,0
55,65612,5,2,3,1
41,53357,5,0,1,0
27,95088,1,2,3,0
49,36267,4,2,3,0
32,38268,10,0,1,0
54,134463,10,1,2,1
37,34263,13,1,3,0
20,90935,12,0,1,1
54,115347,7,2,1,1
57,79660,14,0,2,1
25,85527,11,0,1,1
57,83379,2,2,2,0
40,114542,4,0,2,1
57,61271,5,2,2,1
28,86612,1,2,2,0
25,27235,7,0,2,0
46,108757,4,1,1,1
47,36417,16,2,3,0
27,118075,1,1,2,0
56,54609,10,2,2,0
45,122785,3,1,3,1
53,143128,10,0,3,1
30,53902,8,2,2,0
49,43645,5,0,3,0
53,82873,1,0,2,0
54,107218,14,0,1,1
43,84558,4,2,3,1
39,82233,11,0,3,1
21,131443,12,0,1,1
48,43401,16,2,3,0
35,27771,3,0,1,0
55,61335,9,2,2,1
41,94451,0,0,3,0
40,99434,10,1,3,1
39,87449,15,0,1,1
19,122601,10,1,2,1
48,112604,8,2,2,1
28,21942,1,1,1,0
45,40388,6,2,3,0
49,145224,18,0,3,1
22,103251,17,1,1,1
55,77042,19,0,1,1
27,73740,6,1,1,1
57,85873,8,2,3,1
41,67024,11,2,1,1
52,43450,2,2,2,0
40,76965,15,2,1,1
34,30057,6,0,2,0
18,113249,4,0,2,1
48,28983,6,0,1,0
48,39995,18,0,2,0
59,134587,16,0,3,1
59,122004,15,2,1,1
51,111628,18,0,3,1
26,97681,17,0,3,1
39,58886,18,0,2,0
30,109025,3,2,3,1
42,116572,0,2,3,0
35,115149,3,2,1,1
29,114020,3,2,1,1
57,22673,8,0,3,0
34,54890,7,0,2,0
32,97513,1,1,2,0
59,43466,5,0,1,0
